id,name,adress,tell,"
operating_time",type,representative_menu,lat,lon,score,
15372,오후사이,대전광역시 유성구 신성동 144-15,042-864-3330,매일 10:00~23:00 | 일요일 휴무,양식,아메리카노,36.38973804,127.3509379,0,
15373,금강식당,대전광역시 중구 유천동 126-51,042-585-2516,,한식,,36.31931248,127.4028527,0,
15374,밀밭칼국수 전민점,대전광역시 유성구 전민동 329-18,042-861-0124,,한식,,36.39868265,127.4036607,0,
15375,cafe3way,대전광역시 동구 용운동 180-1,042-272-5333,평일 11:00~22:00 | 주말 12:00~22:00,카페·디저트,아메리카노,36.33085598,127.4610635,0,
15376,뜨레돌체,대전광역시 서구 내동 220-11,042-524-5353,매일 11:00~22:00,카페·디저트,아메리카노,36.3390339,127.3664292,0,
15377,도담황태칼국수,대전광역시 동구 비룡동 565-1,042-285-5282,,한식,칼국수,36.33039842,127.4740624,0,
15378,가오불고기,대전광역시 동구 가오동 584,,주말 12:00~22:00 오후2시-5시까지 휴식시간  매주 일요일 휴무 | 평일 12:00~22:00 오후2시-5시까지 휴식시간  매주 일요일 휴무,한식,가오불고기(국내산),36.30726968,127.4541191,0,
15379,맛있는밥집,대전광역시 동구 용전동 143-87,042-624-3090,,한식,,36.34937249,127.4349629,0,
15380,신도안막골전골마당,대전광역시 서구 정림동 15-15,042-581-7783,,한식,,36.30719504,127.3661077,0,
15381,다인식당,대전광역시 동구 인동 43-1,042-285-3775,매일 11:30~21:30 주말 영업 유동적,한식,동태,36.32076106,127.4380477,0,
15382,등뼈감자탕+등갈비 대전본점,대전광역시 서구 변동 46-7,042-524-1540,매일 11:00~23:00,한식,뼈해장국,36.32446793,127.3817119,0,
15383,부화식당,대전광역시 중구 중촌동 409-20,042-223-5879,매일 09:00~22:00,한식,꽃게장정식,36.33534152,127.4132896,0,
15384,궁전옥식당,대전광역시 동구 가양동 413-14,042-622-3550,,한식,,36.34465894,127.4434194,0,
15385,가이아커피,대전광역시 중구 산성동 125-5,042-583-2042,매일 00:00~24:00,카페·디저트,아카 커피,36.30316299,127.3860378,0,
15386,도마칼국수,대전광역시 서구 도마동 125-25,042-526-4669,,한식,,36.31704926,127.3771431,0,
15387,올래분식,대전광역시 동구 용전동 63-3,042-622-3457,,분식,,36.3503156,127.4366938,0,
15388,성가네솥뚜껑삼겹살,대전광역시 유성구 관평동 1133,042-935-6756,평일 17:00~23:00 매주일요일,한식,삼겹살,36.42346631,127.3940277,0,
15389,고봉민김밥인 대전전민점,대전광역시 유성구 전민동 304-7,042-863-0688,매일 08:00~21:00 Break Time 15:00~17:00    Last Order 20:30 | 일요일 휴무,분식,고봉민김밥,36.39940259,127.4020862,0,
15390,궁전가든,대전광역시 중구 오류동 186-14,042-534-1580,공휴일 11:00~20:00 명절휴무  | 주말 11:00~20:00 명절휴무  | 평일 11:00~20:30,한식,명태 코다리 조림,36.32717965,127.4055968,0,
15391,만빈각,대전광역시 서구 가장동 33-45,042-526-3578,,중식,자장면,36.32839608,127.3871018,0,
15392,리버스,대전광역시 서구 관저동 1964-7,042-546-2200,금요일 12:00~22:00 | 목요일 12:00~22:00 | 수요일 12:00~22:00 | 화요일 12:00~22:00 | 토요일 12:00~22:00 | 월요일 12:00~22:00 | 일요일 12:00~22:00,카페·디저트,아메리카노,36.2957641,127.32301,0,
15393,옛골도성,대전광역시 서구 관저동 1008,042-542-1881,매일 10:00~22:00,한식,흑염소 수육 (대),36.3009114,127.3354187,0,
15394,만개,대전광역시 유성구 어은동 114-1,,목요일 11:00~20:00 | 수요일 11:00~20:00 | 화요일 11:00~20:00 | 금요일 11:00~20:00 | 월요일 11:00~20:00,한식,만개도시락,36.36291787,127.3578565,0,
15395,순대군,대전광역시 서구 복수동 639,042-586-0110,매일 10:00~22:00 | 15:00~16:30 브레이크타임,한식,순대국(얼큰/담백),36.29914085,127.3806736,0,
15396,동래아구찜,대전광역시 대덕구 중리동 166-15,042-634-9040,매일 11:00~24:00,한식,아구찜 · 탕(소),36.36102402,127.4278436,0,
15397,누브네 한결축산,대전광역시 서구 갈마동 307-18,042-824-9844,매일 16:00~00:00 매주 월요일 휴무입니다,한식,국내산 생갈비,36.3514671,127.3684509,0,
15398,옛촌,대전광역시 동구 신흥동 9-1,042-274-1678,,한식,동태탕,36.32365726,127.4463112,0,
15399,불독떡볶이,대전광역시 중구 문창동 108-32,042-222-1515,,분식,,36.31737456,127.4370771,0,
15400,영광민물장어,대전광역시 중구 대흥동 326-182,042-257-2388,매일 17:00~22:00,한식,,36.32160308,127.4231739,0,
15401,미소명가미역 대사점,대전광역시 중구 대사동 248-366,,,한식,,36.31807276,127.4146013,0,
15402,송담추어탕 대전대성점,대전광역시 동구 대성동 223-3,042-528-5999,매일 09:00~21:00 명절 휴무,한식,송담추어탕,36.2960593,127.460681,0,
15403,연둥이쭈꾸미본가,대전광역시 서구 둔산동 1393,042-482-8899,,한식,,36.35340542,127.3887279,0,
15404,Mr.B나가사키짬뽕,대전광역시 유성구 갑동 395-1,042-823-0442,매일 09:30~21:30 연중무휴,중식,나가사키짬뽕,36.36073892,127.2897999,0,
15405,대패꽃필무렵 대전둔산점,대전광역시 서구 둔산동 1057,042-478-5577,매일 16:00~00:00,한식,대패삼겹살,36.3513238,127.377015,0,
15406,신탄진장충동왕족발,대전광역시 대덕구 신탄진동 117-36,042-932-3200,,한식,,36.4523471,127.4289659,0,
15407,대왕통닭,대전광역시 유성구 관평동 1057,042-931-5420,매일 15:00~01:00,치킨,옛날통닭,36.42373766,127.3919025,0,
15408,카페 글레버,대전광역시 대덕구 삼정동 23-4,042-671-1005,평일 10:30~21:00 | 주말 10:00~21:00,카페·디저트,크로플+아메리카노,36.4509278,127.4702957,0,
15409,신하강원참숯갈비삼겹 본점,대전광역시 서구 둔산동 1427,042-486-0097,,한식,참숯갈비 200g,36.34939884,127.3882943,0,
15410,시골막국수와 옹심이,대전광역시 중구 사정동 490-8,042-585-4883,평일 11:00~21:30,한식,비빔막국수,36.29415656,127.3834723,0,
15411,올빚만두 대전신세계백화점 아트앤사이언스점,대전광역시 유성구 도룡동 3-1,,,한식,,36.37473,127.3821333,0,
15412,남경반점,대전광역시 동구 원동 85-31,042-252-3374,매일 11:30~19:30 일요일 휴무,중식,,36.32654637,127.4330413,0,
15413,1567소풍삼겹살,대전광역시 서구 관저동 1752,042-542-1567,,한식,,36.30432832,127.3366903,0,
15414,수통골돌짜장,대전광역시 유성구 계산동 352-1,042-825-5844,주말 11:00~20:00 재료 소진시 빠른 마감 있을 수 있습니다. | 화요일 11:00~20:00 브레이크타임 없음 | 수요일 11:00~20:00 브레이크타임 없음 | 목요일 11:00~20:00 브레이크타임 없음 | 금요일 11:00~20:00 브레이크타임 없음 | 월요일 휴무 | 주말 15:00~17:00 주말 및 공휴일 브레이크타임,중식,돌짜장 (중),36.34552204,127.2926873,0,
15416,롯데리아자운대점,대전광역시 유성구 신봉동 230-14,042-862-9396,매일 10:00~22:00,양식,NEW한우불고기(단품/세트),36.41331555,127.3377929,0,
15417,카페 로켓,대전광역시 동구 용전동 128-20,042-672-9880,,카페·디저트,아메리카노(HOT/ICE),36.35300512,127.4330152,0,
15418,오리가,대전광역시 대덕구 신대동 205-12,042-627-9245,매일 10:00~22:00,한식,오리 로스,36.40084003,127.4220936,0,
15419,곤드래 한우 우거지 국밥,대전광역시 중구 대사동 248-363,042-226-9676,매일 10:00~22:00,한식,한우우거지국밥,36.31871164,127.4148008,0,
15420,갯뻘식당,대전광역시 유성구 원신흥동 552-11,042-825-2235,매일 11:00~20:00,한식,손칼국수,36.33407409,127.3406476,0,
15421,알바우갈비김치찌개전문점,대전광역시 동구 천동 117-8,042-483-3003,,한식,갈비김치찌개+뚝배기밥,36.31146811,127.4435039,0,
15422,뉴스타상회,대전광역시 서구 월평동 582,042-488-0929,매일 05:00~22:00,한식,소갈비,36.35673462,127.3652297,0,
15423,렌토,대전광역시 유성구 관평동 562-2,042-716-7057,월요일 휴무 정기휴무 | 일요일 12:00~21:00 라스트 오더 20:30 | 수요일 12:00~21:00 라스트 오더 20:30 | 화요일 12:00~21:00 라스트 오더 20:30 | 목요일 12:00~21:00 라스트 오더 20:30 | 금요일 12:00~22:00 라스트 오더 21:00 | 토요일 12:00~22:00 라스트 오더 21:00,카페·디저트,플랫화이트,36.4171852,127.3815478,0,
15424,무주어죽,대전광역시 유성구 장대동 370-14,042-825-5859,매일 08:30~21:00 월요일 휴무,한식,어죽,36.3579141,127.3385913,0,
15425,소문난순대,대전광역시 동구 가양동 54-15,042-633-3031,매일 08:00~22:00,한식,순대국밥,36.3490849,127.4488252,0,
15426,숯갈비 칼국수+냉면 복수점,대전광역시 서구 복수동 643,042-582-6486,,한식,얼큰이칼국수,36.2991848,127.3815506,0,
15427,두툼,대전광역시 서구 월평동 273,042-488-9486,매일 11:30~22:30  | 일요일 휴무,한식,곱돌회중,36.36056109,127.3773445,0,
15428,더치나인,대전광역시 동구 가양동 451-26,042-635-0002,매일 09:00~23:00,카페·디저트,더치 아메리카노,36.34991156,127.4397982,0,
15429,바로그집 송촌점,대전광역시 대덕구 송촌동 464-2,042-625-8598,매일 08:00~23:00 | 일요일 휴무,분식,떡볶이,36.36504586,127.4394813,0,
15430,뜰건너,대전광역시 서구 복수동 499,042-587-3337,매일 11:30~21:00,한식,갈치조림,36.29953332,127.3781823,0,
15431,몽피자,대전광역시 중구 산성동 78-5,042-586-0245,,양식,찹쌀꽈배기3개,36.30483078,127.3843866,0,
15432,수통골 국시촌,대전광역시 유성구 원신흥동 538-5,042-822-3362,화요일 10:00~15:00 화 목 토 영업 | 목요일 10:00~15:00 화 목 토 영업 | 토요일 10:00~15:00 화 목 토 영업,한식,멸치국수,36.3374003,127.3392909,0,
15434,레몬트리,대전광역시 유성구 덕명동 589-1,070-4634-3698,매일 11:00~20:00 월요일 휴무,카페·디저트,고르곤졸라,36.3496975,127.2980554,0,
15435,맛있는 족보 동구점,대전광역시 동구 신흥동 3-7,042-282-5000,,한식,,36.32355027,127.4449301,0,
15436,설도 유성점,대전광역시 유성구 봉명동 445-4,042-825-5845,매일 17:00~24:00,한식,프리미엄 무한 소고기,36.35535342,127.3407067,0,
15437,미스앤미스터포테이토 유성CGV점,대전광역시 유성구 봉명동 1016-7,042-826-5758,,양식,,36.3522386,127.3445723,0,
15438,미경이네퓨전마차,대전광역시 중구 산성동 104-2,,,양식,,36.31140379,127.3947463,0,
15439,둥지식당,대전광역시 서구 가장동 39-67,042-537-0033,,한식,,36.330395,127.3845299,0,
15440,동경오이시,대전광역시 서구 관저동 1283,042-544-7337,매일 11:30~22:30 영업시간 | 일요일 휴무 | 매일 14:00~16:30 브레이크타임,한식,오마카세/1人,36.3005433,127.339988,0,
15441,소망식당,대전광역시 동구 삼성동 388-10,042-673-5869,매일 09:00~20:00,한식,,36.34286591,127.4182249,0,
15442,만나백반,대전광역시 유성구 장대동 284-6,042-823-6607,평일 06:00~20:00 | 토요일 06:00~15:00 일요일 휴무,한식,닭도리탕,36.35746667,127.337882,0,
15443,24시전주명가콩나물국밥 관저점,대전광역시 서구 관저동 1019,042-544-7988,,한식,콩나물국밥,36.30001542,127.3351554,0,
15444,깡순이대패삼겹살,대전광역시 서구 가수원동 768-8,042-545-1020,매일 17:00~04:00 연중무휴,한식,깡순이국내산삼겹살 小  400g,36.3033601,127.3527796,0,
15445,담포포,대전광역시 유성구 지족동 981-9,042-825-0645,평일 11:30~22:00 브레이크타임 15:00~17:30 라스트오더 21:00 | 토요일 11:00~19:00 | 일요일 휴무,일식,생연어덮밥,36.38766191,127.3169786,0,
15446,소문난옛날통닭,대전광역시 중구 문창동 361-5,042-271-4647,,치킨,,36.3145292,127.4372028,0,
15447,독도참치,대전광역시 서구 월평동 872,042-489-3752,,한식,,36.35485653,127.3637319,0,
15448,도도식당,대전광역시 중구 대흥동 465-1,042-253-1500,평일 11:00~15:00 평일 점심만 운영합니다 (L.O 14:30) | 공휴일 휴무 | 토요일 휴무 | 일요일 휴무,한식,오늘의백반,36.32545579,127.4234104,0,
15449,안도스시,대전광역시 유성구 죽동 721-1,042-826-0972,매일 11:30~22:00 라스트오더 21:30/재료소진시 조기마감 될수 있습니다. | 매일 14:30~17:00 브레이크 타임,일식,[점심메뉴]ANDO트레이,36.3722623,127.3389451,0,
15450,사랑채,대전광역시 동구 용전동 12-2,042-623-1117,매일 10:00~23:00 매주 일요일 휴무,카페·디저트,아메리카노,36.35790363,127.4348183,0,
15451,롤링파스타 대전봉명점,대전광역시 유성구 봉명동 615-4,042-825-5543,금요일 11:30~22:00 Lunch last order 14:30 / last order 9:00 | 목요일 11:30~22:00 Lunch last order 14:30 / last order 9:00 | 수요일 11:30~22:00 Lunch last order 14:30 / last order 9:00 | 화요일 11:30~22:00 Lunch last order 14:30 / last order 9:00 | 월요일 11:30~22:00 Lunch last order 14:30 / last order 9:00 | 평일 11:30~22:00 Lunch last order 14:30 / last order 9:00 | 토요일 11:30~22:00 | 일요일 11:30~22:00 | 주말 11:30~22:00,양식,매운 크림 파스타,36.3579293,127.3434936,0,
15452,로이스윗,대전광역시 유성구 관평동 923,070-7803-0331,화요일 12:00~20:00 | 토요일 12:00~20:00 | 금요일 12:00~20:00 | 목요일 12:00~20:00 | 수요일 12:00~20:00 | 일요일 12:00~20:00 (홀수주 일요일 정상운영),카페·디저트,마카롱,36.4239894,127.3893636,0,
15453,대복삼겹 신탄진점,대전광역시 대덕구 신탄진동 139-1,042-931-9288,매일 00:00~24:00,한식,대복모듬한판 600g,36.4500977,127.4315049,0,
15454,도토리분식,대전광역시 중구 용두동 26-3,042-222-2147,매일 09:00~19:00 식사는 11:00시 부터,분식,김밥,36.32549709,127.4118962,0,
15455,서천앞바다,대전광역시 동구 가오동 627,042-271-7181,,한식,,36.30665528,127.4539873,0,
15456,돈보따리식당,대전광역시 중구 대흥동 131-2,042-222-2279,,한식,,36.3261441,127.4288585,0,
15457,파니엔테,대전광역시 서구 월평동 1304,042-485-7073,,카페·디저트,아메리카노,36.3533694,127.3557666,0,
15458,고기정복,대전광역시 중구 유천동 313-20,042-535-9291,,한식,꽃갈비살 100g,36.31992807,127.3940781,0,
15459,밥한톨,대전광역시 서구 갈마동 857,,매일 11:30~15:00 점심 (14:30마지막 주문) | 매일 17:00~21:00 저녁 (20:00 마지막 주문) | 매일 15:00~17:00 쉬는시간,한식,채끝등심솥밥,36.3522425,127.3730748,0,
15460,건강백숙,대전광역시 유성구 반석동 422,042-822-7837,매일 10:00~22:00 매월 1  3째 수요일 휴무,한식,능이백숙,36.39435872,127.3067818,0,
15461,봉추찜닭 목원대점,대전광역시 유성구 용계동 664-4,042-824-6981,매일 11:00~21:00 | 평일 14:30~17:00 브레이크타임,한식,봉추찜닭소,36.3316596,127.3375312,0,
15463,손이가짜장,대전광역시 동구 자양동 68-3,042-623-6293,,중식,,36.3356109,127.4463343,0,
15464,광주식당,대전광역시 서구 둔산동 1182,042-485-9500,,한식,김치찌개,36.35067836,127.3812892,0,
15465,메밀제면소,대전광역시 서구 가수원동 962,042-551-1221,매일 11:00~21:00 | 일요일 휴무 | 매일 15:00~17:00 브레이크타임,한식,메밀짬뽕,36.3075529,127.3514776,0,
15466,계림촌치킨 신탄진점,대전광역시 대덕구 신탄진동 143-16,042-932-9255,,치킨,계림치킨   한마리,36.44910752,127.4294532,0,
15467,무주다슬기,대전광역시 서구 둔산동 2022,042-477-3355,,한식,다슬기 영계백숙,36.34985712,127.3996922,0,
15468,꽃돼지하우스,대전광역시 대덕구 덕암동 11-6,042-933-3710,매일 11:00~22:00 매주 일요일 휴무,한식,생삼겹살(170g),36.44310977,127.4242915,0,
15469,대성삼겹,대전광역시 동구 대성동 36-12,,,한식,,36.2972638,127.4600458,0,
15470,오래된이야기,대전광역시 서구 갈마동 1438,042-534-7080,매일 09:00~24:00 연중무휴,카페·디저트,,36.34702102,127.3772849,0,
15471,닭쳐숯불닭갈비,대전광역시 서구 둔산동 1860,042-352-1500,,한식,양념 참 숯불 닭갈비,36.3508825,127.399502,0,
15472,손푸드시스템,대전광역시 대덕구 신일동 1684-39,,,한식,,36.4442799,127.4060854,0,
15473,새한농원,대전광역시 중구 정생동 119,042-285-5643,,한식,,36.24290604,127.4047641,0,
15474,삼성왕갈비,대전광역시 중구 오류동 166-1,042-523-1940,,한식,,36.32213973,127.4069841,0,
15475,멍석골,대전광역시 중구 선화동 382-53,042-222-6818,,한식,,36.3243765,127.4184845,0,
15476,모드니,대전광역시 대덕구 석봉동 353-3,,매일 12:00~21:00 | 일요일 12:00~20:00,카페·디저트,아메리카노,36.44790302,127.4281642,0,
15477,스시린,대전광역시 서구 월평동 226,042-488-0518,,일식,,36.36283374,127.3783552,0,
15478,고플라나,대전광역시 유성구 전민동 370-1,042-861-8277,토요일 11:00~21:00 | 매일 11:00~21:00 | 일요일 11:00~21:00 | 금요일 11:00~21:00 | 목요일 11:00~21:00 | 수요일 11:00~21:00 | 화요일 11:00~21:00 | 월요일 휴무,분식,진담떡볶이,36.3977643,127.4037098,0,
